TRUCRS ID,Name,USDOT,CA_Number,Complies,Priority,Date Certificate Printed,SAFER_URL,Google_Search,All_Carriers
20957,"Owens Leasing, Inc",216939.0,,TB,1.0,2025-01-28 05:53:17,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=216939,https://www.google.com/search?q=Owens+Leasing+Inc+trucking+California+address+phone,"216939, 86734"
20972,Forrest Transportation INC,435273.0,1508987,TB,1.0,2025-01-06 11:36:18,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=435273,https://www.google.com/search?q=Forrest+Transportation+INC+trucking+California+address+phone,"1508987, 435273"
20973,MATEOS TRUCKING,1575327.0,,TB,1.0,2025-01-17 09:49:48,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1575327,https://www.google.com/search?q=MATEOS+TRUCKING+trucking+California+address+phone,1575327
20979,LAPLAIN&CO,1278850.0,,TB,1.0,2024-12-29 04:17:41,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1278850,https://www.google.com/search?q=LAPLAIN&CO+trucking+California+address+phone,1278850
21076,"Jack L. Spence, Inc.",19777.0,21336,TB,1.0,2025-01-27 02:39:56,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=19777,https://www.google.com/search?q=Jack+L.+Spence+Inc.+trucking+California+address+phone,"532900, 21336, 19777"
21169,Greg Madonna,1464304.0,,TB,1.0,2025-01-14 04:59:31,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1464304,https://www.google.com/search?q=Greg+Madonna+trucking+California+address+phone,"9F65164, 1464304"
21183,"Northern Aggregates, Inc.",139565.0,,TB,1.0,2025-01-09 10:19:44,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=139565,https://www.google.com/search?q=Northern+Aggregates+Inc.+trucking+California+address+phone,139565
21186,Mendocino Construction Services,7651.0,,TB,1.0,2025-01-07 11:00:07,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=7651,https://www.google.com/search?q=Mendocino+Construction+Services+trucking+California+address+phone,7651
21228,BLACK EAGLE TRUCKING INC,1203042.0,,TB,1.0,2025-01-23 02:04:15,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1203042,https://www.google.com/search?q=BLACK+EAGLE+TRUCKING+INC+trucking+California+address+phone,1203042
21231,Cruz one way INC,2736630.0,,TB,1.0,2025-06-04 08:53:32,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2736630,https://www.google.com/search?q=Cruz+one+way+INC+trucking+California+address+phone,2736630
21241,"Solid Rock Transport, LLC",73913.0,,TB,1.0,2025-01-01 07:16:43,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=73913,https://www.google.com/search?q=Solid+Rock+Transport+LLC+trucking+California+address+phone,"1932641, PUCO505652, 73913"
21248,Bains Brother Trucking Inc.,407094.0,732213,TB,1.0,2025-01-16 10:22:17,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=407094,https://www.google.com/search?q=Bains+Brother+Trucking+Inc.+trucking+California+address+phone,"732213, 407094"
21268,Hidden Arrow Enterprises Incorporated,265752.0,,TB,1.0,2025-01-14 09:59:38,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=265752,https://www.google.com/search?q=Hidden+Arrow+Enterprises+Incorporated+trucking+California+address+phone,265752
21313,D & E Transport,600140.0,,TB,1.0,2025-01-09 01:17:25,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=600140,https://www.google.com/search?q=D+&+E+Transport+trucking+California+address+phone,600140
21341,"Liberty Linehaul West, Inc.",691117.0,160030,TB,1.0,2025-01-13 09:42:31,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=691117,https://www.google.com/search?q=Liberty+Linehaul+West+Inc.+trucking+California+address+phone,"160030, 691117"
21357,De Los Santos Trucking,318948.0,1436644,TB,1.0,2025-01-15 11:23:45,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=318948,https://www.google.com/search?q=De+Los+Santos+Trucking+trucking+California+address+phone,"1436644, 318948"
21413,Roy E. Lay Trucking,105597.0,11421,TB,1.0,2025-01-30 09:55:39,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=105597,https://www.google.com/search?q=Roy+E.+Lay+Trucking+trucking+California+address+phone,"11421, 105597"
21426,"Freeman Rock, Inc.",3111.0,267927,TB,1.0,2025-01-27 03:30:51,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3111,https://www.google.com/search?q=Freeman+Rock+Inc.+trucking+California+address+phone,"1200575, 267927, 3111"
21430,E&L GUZMAN TRUCKING INC.,600935.0,2684962,TB,1.0,2025-02-11 09:27:00,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=600935,https://www.google.com/search?q=E&L+GUZMAN+TRUCKING+INC.+trucking+California+address+phone,"2684962, 600935"
21512,DIII Transport,163341.0,161863,TB,1.0,2025-01-15 07:50:34,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=163341,https://www.google.com/search?q=DIII+Transport+trucking+California+address+phone,"161863, 163341"
21534,"TRKA Logistics, LLC",392953.0,1121963,TB,1.0,2025-03-14 10:59:28,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=392953,https://www.google.com/search?q=TRKA+Logistics+LLC+trucking+California+address+phone,"1121963, 392953"
21543,GLADIATOR EXPRESS INC,2053336.0,,TB,1.0,2025-01-07 10:41:41,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2053336,https://www.google.com/search?q=GLADIATOR+EXPRESS+INC+trucking+California+address+phone,2053336
21570,JESS DIAZ TRUCKING INC,22813.0,222407,TB,1.0,2025-01-13 01:09:52,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=22813,https://www.google.com/search?q=JESS+DIAZ+TRUCKING+INC+trucking+California+address+phone,"22931, 222407, 22813"
21582,HMHA TRANSPORT INC,1789663.0,,TB,1.0,2024-12-26 09:04:30,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1789663,https://www.google.com/search?q=HMHA+TRANSPORT+INC+trucking+California+address+phone,1789663
21597,Shasta Forest Products,40720.0,44641,TB,1.0,2025-01-22 09:01:06,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=40720,https://www.google.com/search?q=Shasta+Forest+Products+trucking+California+address+phone,"310145, 44641, 40720"
21643,Gerard Pelletier Backhoe & Excavation In,1316730.0,287284,TB,1.0,2025-03-13 10:35:49,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1316730,https://www.google.com/search?q=Gerard+Pelletier+Backhoe+&+Excavation+In+trucking+California+address+phone,"287284, 1316730"
21680,"Larry Jenkins Trucking, Inc.",1300800.0,30851,TB,1.0,2025-01-13 12:49:35,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1300800,https://www.google.com/search?q=Larry+Jenkins+Trucking+Inc.+trucking+California+address+phone,"30851, 1300800"
21685,OSWALDO VILLEGAS,26875.0,,TB,1.0,2025-01-09 02:15:40,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=26875,https://www.google.com/search?q=OSWALDO+VILLEGAS+trucking+California+address+phone,26875
21721,Sufer Mustedanagic,45661.0,,TB,1.0,2025-01-17 11:22:36,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=45661,https://www.google.com/search?q=Sufer+Mustedanagic+trucking+California+address+phone,"1404274, 45661"
21725,GJ Trucking Inc.,265752.0,,TB,1.0,2025-02-03 06:22:26,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=265752,https://www.google.com/search?q=GJ+Trucking+Inc.+trucking+California+address+phone,265752
21736,Raja and sons trucking Inc.,368660.0,wp09193,TB,1.0,2025-04-25 09:46:55,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=368660,https://www.google.com/search?q=Raja+and+sons+trucking+Inc.+trucking+California+address+phone,"83294, wp09193, 368660, 597521"
21755,"Alpert & Alpert Iron & Metal, Inc.",34439.0,19577,TB,1.0,2025-01-13 01:22:27,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=34439,https://www.google.com/search?q=Alpert+&+Alpert+Iron+&+Metal+Inc.+trucking+California+address+phone,"19577, 34439"
21790,RG FLEET DELIVERY SVCS INC,1388572.0,396920,TB,1.0,2024-12-30 10:18:07,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1388572,https://www.google.com/search?q=RG+FLEET+DELIVERY+SVCS+INC+trucking+California+address+phone,"396920, 1388572"
21798,Triple E Trucking LLC,406925.0,,TB,1.0,2025-03-20 04:42:05,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=406925,https://www.google.com/search?q=Triple+E+Trucking+LLC+trucking+California+address+phone,406925
21800,Arthur De Graaf,58075.0,926921,TB,1.0,2025-01-07 05:38:44,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=58075,https://www.google.com/search?q=Arthur+De+Graaf+trucking+California+address+phone,"VP04457, 926921, 58075"
21814,mafa carriers inc,265752.0,,TB,1.0,2025-01-15 12:23:14,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=265752,https://www.google.com/search?q=mafa+carriers+inc+trucking+California+address+phone,265752
21841,M V M Transport Inc,1979614.0,483408,TB,1.0,2024-12-30 02:48:02,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1979614,https://www.google.com/search?q=M+V+M+Transport+Inc+trucking+California+address+phone,"483408, 1979614"
21849,"W.G. Weiss Trucking, Inc.",2653775.0,213318,TB,1.0,2024-12-30 10:39:30,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2653775,https://www.google.com/search?q=W.G.+Weiss+Trucking+Inc.+trucking+California+address+phone,"213318, 2653775"
21866,SKB TRANSPORTATION LLC,1909940.0,,TB,1.0,2025-01-01 09:22:55,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1909940,https://www.google.com/search?q=SKB+TRANSPORTATION+LLC+trucking+California+address+phone,1909940
21882,E QUINTEROS TRUCKING,1113701.0,,TB,1.0,2024-12-27 11:34:57,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1113701,https://www.google.com/search?q=E+QUINTEROS+TRUCKING+trucking+California+address+phone,1113701
21887,Dennis Mintling,438639.0,,TB,1.0,2025-01-03 09:26:19,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=438639,https://www.google.com/search?q=Dennis+Mintling+trucking+California+address+phone,438639
21924,"Mike O*Brien Specialized Hauling, Inc.",384589.0,293382,TB,1.0,2025-01-20 12:37:54,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=384589,https://www.google.com/search?q=Mike+O*Brien+Specialized+Hauling+Inc.+trucking+California+address+phone,"293382, 384589"
21960,"GOMEZ LOGISTICS, INC.",1161089.0,466212,TB,1.0,2025-01-02 09:45:38,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1161089,https://www.google.com/search?q=GOMEZ+LOGISTICS+INC.+trucking+California+address+phone,"17767, 466212, 1161089"
21965,Ernie's Van & Storage,24872.0,125550,TB,1.0,2025-01-01 06:52:00,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=24872,https://www.google.com/search?q=Ernie's+Van+&+Storage+trucking+California+address+phone,"CALT189906, 125550, 24872"
21994,A & G TRUCKING,297962.0,1337211,TB,1.0,2025-01-01 05:00:50,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=297962,https://www.google.com/search?q=A+&+G+TRUCKING+trucking+California+address+phone,"1337211, 515850, 297962"
22006,Doerksen Trucking Inc,472564.0,CA498984,TB,1.0,2025-01-04 03:24:23,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=472564,https://www.google.com/search?q=Doerksen+Trucking+Inc+trucking+California+address+phone,"CA498984, 472564"
22017,McGraw Trucking,2671190.0,116138,TB,1.0,2024-12-27 01:55:14,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2671190,https://www.google.com/search?q=McGraw+Trucking+trucking+California+address+phone,"116138, 2671190"
22021,Basra Trucking Inc.,471198.0,,TB,1.0,2025-02-10 10:20:11,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=471198,https://www.google.com/search?q=Basra+Trucking+Inc.+trucking+California+address+phone,471198
22055,"El Gato Trucking, Inc",3373506.0,,TB,1.0,2025-01-13 12:45:06,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3373506,https://www.google.com/search?q=El+Gato+Trucking+Inc+trucking+California+address+phone,3373506
22082,"Greater Bay Relocation Services, Inc.",269157.0,1132286IN,TB,1.0,2025-06-23 08:02:01,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=269157,https://www.google.com/search?q=Greater+Bay+Relocation+Services+Inc.+trucking+California+address+phone,"T189827, 1132286IN, 1390921, 269157"
22086,CN TRANSPORT INC,548180.0,1779469,TB,1.0,2025-01-15 11:33:43,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=548180,https://www.google.com/search?q=CN+TRANSPORT+INC+trucking+California+address+phone,"1779469, 548180"
22094,Macias Trucking/Macias Trucking,2761262.0,,TB,1.0,2024-12-27 07:53:59,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2761262,https://www.google.com/search?q=Macias+Trucking/Macias+Trucking+trucking+California+address+phone,2761262
22100,Sukhchain Singh,1881970.0,,TB,1.0,2024-12-29 05:47:41,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1881970,https://www.google.com/search?q=Sukhchain+Singh+trucking+California+address+phone,"678657, YP74971, 1881970"
22140,j. cardona trucking,1760639.0,MC643671,TB,1.0,2025-01-17 03:22:36,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1760639,https://www.google.com/search?q=j.+cardona+trucking+trucking+California+address+phone,"MC643671, 264372, 1760639"
22294,"PACIFIC COAST SUPPLY, LLC",251204.0,1112364,TB,1.0,2025-05-20 11:24:50,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=251204,https://www.google.com/search?q=PACIFIC+COAST+SUPPLY+LLC+trucking+California+address+phone,"1112364, 251204"
22297,"Colonial Van & Storage, Inc",2973.0,,TB,1.0,2025-01-27 10:09:16,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2973,https://www.google.com/search?q=Colonial+Van+&+Storage+Inc+trucking+California+address+phone,"MTR099536, 2973"
22311,CENTRAL VALLEY MOBILE TRANSPORTATION EQU,712750.0,137103,TB,1.0,2025-01-31 03:48:42,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=712750,https://www.google.com/search?q=CENTRAL+VALLEY+MOBILE+TRANSPORTATION+EQU+trucking+California+address+phone,"36490, 137103, 712750"
22314,"Reliable Liquid Transport, Inc.",10734.0,40390,TB,1.0,2025-01-08 02:23:58,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=10734,https://www.google.com/search?q=Reliable+Liquid+Transport+Inc.+trucking+California+address+phone,"307266, 40390, 10734"
22377,F&I Transport,2749413.0,,TB,1.0,2025-01-01 10:25:49,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2749413,https://www.google.com/search?q=F&I+Transport+trucking+California+address+phone,2749413
22406,"Hensley*s Paving & General Eng.,Inc",264849.0,252874,TB,1.0,2025-02-11 01:56:55,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=264849,https://www.google.com/search?q=Hensley*s+Paving+&+General+Eng.Inc+trucking+California+address+phone,"252874, 264849"
22411,"First Class Service Trucking Company,Inc",15551.0,87705,TB,1.0,2025-01-02 11:09:51,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=15551,https://www.google.com/search?q=First+Class+Service+Trucking+CompanyInc+trucking+California+address+phone,"525429, 87705, 185229, 15551"
22457,"California Relocation Services, Inc",167990.0,8442,TB,1.0,2025-01-18 10:29:33,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=167990,https://www.google.com/search?q=California+Relocation+Services+Inc+trucking+California+address+phone,"1030260, 8442, 72378, 167990"
22464,L E D TRANSPORT LLC,567927.0,2669336,TB,1.0,2025-04-24 04:03:21,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=567927,https://www.google.com/search?q=L+E+D+TRANSPORT+LLC+trucking+California+address+phone,"2669336, 567927"
22509,Robert Ford Trucking,20184.0,622904,TB,1.0,2025-01-31 12:27:56,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=20184,https://www.google.com/search?q=Robert+Ford+Trucking+trucking+California+address+phone,"622904, 941877, 20184"
22543,NAMAN TRUCKING INC,1308100.0,411340,TB,1.0,2025-01-04 12:35:50,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1308100,https://www.google.com/search?q=NAMAN+TRUCKING+INC+trucking+California+address+phone,"411340, 1308100"
22548,JCC Transport Inc,525031.0,3107353,TB,1.0,2024-12-30 07:32:05,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=525031,https://www.google.com/search?q=JCC+Transport+Inc+trucking+California+address+phone,"3107353, 525031"
22564,"Intermountain Slurry Seal, Inc.",224324.0,321564,TB,1.0,2024-12-31 01:48:52,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=224324,https://www.google.com/search?q=Intermountain+Slurry+Seal+Inc.+trucking+California+address+phone,"321564, 224324"
22612,CARLOS FERNANDEZ,220766.0,,TB,1.0,2025-01-01 07:51:21,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=220766,https://www.google.com/search?q=CARLOS+FERNANDEZ+trucking+California+address+phone,220766
22621,"J-C General Engineering, Inc",666472.0,63737,TB,1.0,2025-01-17 04:32:58,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=666472,https://www.google.com/search?q=J-C+General+Engineering+Inc+trucking+California+address+phone,"63737, 666472"
22636,Ma Cardenas Trucking Inc,563982.0,2695049,TB,1.0,2025-03-10 03:20:30,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=563982,https://www.google.com/search?q=Ma+Cardenas+Trucking+Inc+trucking+California+address+phone,"2695049, 563982"
22686,"W.R. Forde Associates, Inc.",507455.0,2806995,TB,1.0,2025-01-28 09:23:41,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=507455,https://www.google.com/search?q=W.R.+Forde+Associates+Inc.+trucking+California+address+phone,"2806995, 507455"
22732,JACKY LINES INC,21359.0,286671,TB,1.0,2024-12-27 10:05:43,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=21359,https://www.google.com/search?q=JACKY+LINES+INC+trucking+California+address+phone,"775815, 286671, 21359"
22748,Sunrich Bobcat & Equipment,1780775.0,221143,TB,1.0,2025-01-16 04:33:52,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=1780775,https://www.google.com/search?q=Sunrich+Bobcat+&+Equipment+trucking+California+address+phone,"221143, 1780775"
22783,"Trinity Grading, Inc.",2693261.0,CA506562,TB,1.0,2025-03-04 08:44:04,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2693261,https://www.google.com/search?q=Trinity+Grading+Inc.+trucking+California+address+phone,"CA506562, 2693261"
22785,"City Terrace Service, Inc.",113188.0,613090,TB,1.0,2025-01-02 10:45:55,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=113188,https://www.google.com/search?q=City+Terrace+Service+Inc.+trucking+California+address+phone,"613090, 113188"
22812,Composites One LLC,273484.0,32031,TB,1.0,2025-04-21 02:56:39,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=273484,https://www.google.com/search?q=Composites+One+LLC+trucking+California+address+phone,"180933, 32031, 273484"
22927,CZTinc,530827.0,,TB,1.0,2025-01-06 07:48:24,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=530827,https://www.google.com/search?q=CZTinc+trucking+California+address+phone,530827
22930,edward d. gant /gant trucking,347557.0,,TB,1.0,2025-06-12 10:25:43,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=347557,https://www.google.com/search?q=edward+d.+gant+/gant+trucking+trucking+California+address+phone,"8y93061, 347557"
22961,American Trucking,615965.0,,TB,1.0,2025-01-22 10:46:17,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=615965,https://www.google.com/search?q=American+Trucking+trucking+California+address+phone,615965
22979,"Pink Transfer, Inc.",119955.0,,TB,1.0,2025-01-03 08:47:04,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=119955,https://www.google.com/search?q=Pink+Transfer+Inc.+trucking+California+address+phone,"622244, 119955"
23010,Dan McPherson,31693.0,,TB,1.0,2025-01-07 12:32:23,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=31693,https://www.google.com/search?q=Dan+McPherson+trucking+California+address+phone,31693
23018,VIP TRANSPORT INC,137029.0,27002,TB,1.0,2025-04-01 03:14:12,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=137029,https://www.google.com/search?q=VIP+TRANSPORT+INC+trucking+California+address+phone,"125563, 27002, 137029"
23047,Pemer Packing Co.,675281.0,,TB,1.0,2025-01-20 06:56:49,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=675281,https://www.google.com/search?q=Pemer+Packing+Co.+trucking+California+address+phone,675281
23160,"Tri-Valley Drilling Service, Inc.",272631.0,,TB,1.0,2025-05-23 12:50:12,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=272631,https://www.google.com/search?q=Tri-Valley+Drilling+Service+Inc.+trucking+California+address+phone,272631
23206,STAR TRANSFER TRUCKING INC.,352165.0,ca0211578,TB,1.0,2025-01-01 06:41:12,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=352165,https://www.google.com/search?q=STAR+TRANSFER+TRUCKING+INC.+trucking+California+address+phone,"ca0211578, 352165"
23208,Orsi Transport,332801.0,2114751,TB,1.0,2025-01-15 01:11:58,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=332801,https://www.google.com/search?q=Orsi+Transport+trucking+California+address+phone,"2114751, 332801"
23223,JOSE C TORRES,288605.0,1295164,TB,1.0,2025-01-02 08:32:48,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=288605,https://www.google.com/search?q=JOSE+C+TORRES+trucking+California+address+phone,"XP63106, 1295164, 288605"
23256,B & B HAULING INC,2648144.0,,TB,1.0,2025-01-08 04:41:51,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2648144,https://www.google.com/search?q=B+&+B+HAULING+INC+trucking+California+address+phone,2648144
23341,Lil-bit Transport,216939.0,,TB,1.0,2025-01-29 04:52:33,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=216939,https://www.google.com/search?q=Lil-bit+Transport+trucking+California+address+phone,"P789673, 216939"
